DATE,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1
2017-05-16,118.3125,118.2734375,118.4296875,118.1953125
2017-05-17,118.78125,118.328125,118.8359375,118.3203125
2017-05-18,118.6953125,118.8359375,119.0,118.640625
2017-05-19,118.6640625,118.6796875,118.7265625,118.5625
2017-05-22,118.59375,118.6640625,118.6953125,118.5546875
2017-05-23,118.453125,118.59375,118.7421875,118.421875
2017-05-24,118.6796875,118.4609375,118.703125,118.3984375
2017-05-25,118.6015625,118.6796875,118.7109375,118.578125
2017-05-26,118.6171875,118.609375,118.75,118.6015625
2017-05-30,118.7734375,118.6171875,118.7890625,118.546875
2017-05-31,118.7890625,118.75,118.828125,118.65625
2017-06-01,118.75,118.78125,118.78125,118.625
2017-06-02,118.9609375,118.765625,119.0546875,118.703125
2017-06-05,118.84375,118.9453125,118.984375,118.828125
2017-06-06,118.9765625,118.8671875,119.09375,118.859375
2017-06-07,118.859375,119.0078125,119.0078125,118.828125
2017-06-08,118.8203125,118.84375,118.8515625,118.6796875
2017-06-09,118.7265625,118.8828125,118.90625,118.6171875
2017-06-12,118.671875,118.71875,118.7734375,118.640625
2017-06-13,118.65625,118.6640625,118.703125,118.609375
2017-06-14,118.9609375,118.703125,119.1796875,118.6796875
2017-06-15,118.7578125,118.921875,118.953125,118.734375
2017-06-16,118.8984375,118.7421875,118.8984375,118.6875
2017-06-19,118.6484375,118.8671875,118.9296875,118.625
2017-06-20,118.734375,118.65625,118.7890625,118.6328125
2017-06-21,118.7734375,118.765625,118.8203125,118.6796875
2017-06-22,118.828125,118.765625,118.8359375,118.75
2017-06-23,118.84375,118.8125,118.84375,118.75
2017-06-26,118.8828125,118.7890625,118.890625,118.78125
2017-06-27,118.578125,118.7265625,118.7265625,118.578125
2017-06-28,118.6640625,118.515625,118.671875,118.515625
2017-06-29,118.5546875,118.5,118.5546875,118.421875
2017-06-30,118.5,118.515625,118.53125,118.5
2017-07-03,117.6015625,117.828125,117.890625,117.5390625
2017-07-05,117.671875,117.6171875,117.8046875,117.5234375
2017-07-06,117.578125,117.6796875,117.71875,117.4140625
2017-07-07,117.53125,117.578125,117.671875,117.46875
2017-07-10,117.609375,117.53125,117.671875,117.515625
2017-07-11,117.671875,117.59375,117.71875,117.5078125
2017-07-12,117.890625,117.6796875,118.046875,117.6640625
2017-07-13,117.8125,117.875,117.953125,117.734375
2017-07-14,117.9375,117.8203125,118.1875,117.7734375
2017-07-17,117.984375,117.9453125,118.0546875,117.921875
2017-07-18,118.171875,117.9765625,118.203125,117.96875
2017-07-19,118.109375,118.15625,118.1875,118.0703125
2017-07-20,118.15625,118.109375,118.25,118.09375
2017-07-21,118.2421875,118.1328125,118.3046875,118.1171875
2017-07-24,118.15625,118.25,118.296875,118.109375
2017-07-25,117.828125,118.15625,118.1875,117.828125
2017-07-26,118.140625,117.8359375,118.2265625,117.828125
2017-07-27,118.0546875,118.1640625,118.1875,117.9921875
2017-07-28,118.1328125,118.078125,118.1796875,117.9453125
2017-07-31,118.1171875,118.1484375,118.203125,118.1015625
2017-08-01,118.28125,118.1171875,118.3046875,118.03125
2017-08-02,118.15625,118.28125,118.296875,118.1328125
2017-08-03,118.3515625,118.171875,118.3984375,118.1640625
2017-08-04,118.21875,118.359375,118.375,118.109375
2017-08-07,118.25,118.21875,118.28125,118.1171875
2017-08-08,118.234375,118.2578125,118.2734375,118.109375
2017-08-09,118.296875,118.25,118.4921875,118.2421875
2017-08-10,118.46875,118.3203125,118.484375,118.265625
2017-08-11,118.6171875,118.46875,118.6875,118.421875
2017-08-14,118.5,118.609375,118.6328125,118.4375
2017-08-15,118.234375,118.5078125,118.5078125,118.1953125
2017-08-16,118.4296875,118.2421875,118.4921875,118.1796875
2017-08-17,118.578125,118.4296875,118.6015625,118.328125
2017-08-18,118.546875,118.578125,118.7109375,118.4453125
2017-08-21,118.59375,118.53125,118.640625,118.46875
2017-08-22,118.4453125,118.6015625,118.609375,118.421875
2017-08-23,118.6328125,118.4453125,118.640625,118.4140625
2017-08-24,118.484375,118.6328125,118.640625,118.4765625
2017-08-25,118.5625,118.484375,118.6015625,118.421875
2017-08-28,118.6640625,118.5625,118.6796875,118.515625
2017-08-29,118.7890625,118.6875,118.9921875,118.6796875
2017-08-30,118.734375,118.7890625,118.8125,118.640625
2017-08-31,118.7890625,118.734375,118.8046875,118.6484375
2017-09-01,118.6171875,118.78125,118.9609375,118.578125
2017-09-05,119.0859375,118.765625,119.09375,118.71875
2017-09-06,118.8828125,119.1328125,119.1328125,118.875
2017-09-07,119.171875,118.9296875,119.21875,118.9296875
2017-09-08,119.1328125,119.15625,119.2734375,119.0390625
2017-09-11,118.765625,118.890625,119.0,118.765625
2017-09-12,118.6328125,118.8125,118.8125,118.6015625
2017-09-13,118.5234375,118.6640625,118.7109375,118.5234375
2017-09-14,118.5,118.5703125,118.5703125,118.359375
2017-09-15,118.40625,118.5078125,118.5234375,118.3671875
2017-09-18,118.328125,118.3515625,118.3515625,118.28125
2017-09-19,118.2578125,118.34375,118.375,118.234375
2017-09-20,118.0546875,118.2890625,118.3515625,117.9921875
2017-09-21,117.9921875,118.0546875,118.1015625,117.9921875
2017-09-22,118.0703125,118.109375,118.109375,118.0546875
2017-09-25,118.2265625,118.1796875,118.2265625,118.09375
2017-09-26,118.1328125,118.21875,118.21875,118.09375
2017-09-27,117.9921875,118.0078125,118.03125,117.8984375
2017-09-28,117.953125,117.921875,117.953125,117.796875
2017-09-29,118.0,117.9375,118.0,117.9375
2017-10-02,117.4453125,117.4453125,117.53125,117.28125
2017-10-03,117.53125,117.4296875,117.5546875,117.3671875
2017-10-04,117.5390625,117.53125,117.6640625,117.421875
2017-10-05,117.3984375,117.53125,117.5625,117.359375
2017-10-06,117.3359375,117.3984375,117.4296875,117.1171875
2017-10-09,117.34375,117.3125,117.3671875,117.28125
2017-10-10,117.3359375,117.3515625,117.5,117.2890625
2017-10-11,117.3125,117.328125,117.4453125,117.3046875
2017-10-12,117.4140625,117.3203125,117.46875,117.3046875
2017-10-13,117.6015625,117.421875,117.6484375,117.34375
2017-10-16,117.3671875,117.578125,117.578125,117.3203125
2017-10-17,117.328125,117.375,117.421875,117.2421875
2017-10-18,117.1796875,117.3359375,117.34375,117.15625
2017-10-19,117.3671875,117.1796875,117.4296875,117.171875
2017-10-20,117.09375,117.375,117.4140625,117.0625
2017-10-23,117.203125,117.078125,117.21875,117.046875
2017-10-24,117.0234375,117.203125,117.2265625,116.984375
2017-10-25,117.0078125,117.015625,117.0625,116.828125
2017-10-26,116.859375,117.015625,117.1171875,116.84375
2017-10-27,117.1015625,116.8515625,117.1015625,116.7890625
2017-10-30,117.25,117.09375,117.2734375,117.0859375
2017-10-31,117.1484375,117.25,117.3046875,117.140625
2017-11-01,117.1484375,117.1484375,117.2578125,117.0546875
2017-11-02,117.21875,117.171875,117.3203125,117.125
2017-11-03,117.25,117.2265625,117.375,117.1171875
2017-11-06,117.2734375,117.2421875,117.328125,117.1796875
2017-11-07,117.25,117.2890625,117.3125,117.1796875
2017-11-08,117.140625,117.25,117.296875,117.140625
2017-11-09,117.171875,117.1484375,117.2578125,117.0859375
2017-11-10,117.0078125,117.171875,117.203125,116.984375
2017-11-13,116.890625,116.9921875,117.0859375,116.8671875
2017-11-14,116.953125,116.890625,116.9765625,116.796875
2017-11-15,117.046875,116.96875,117.1640625,116.953125
2017-11-16,116.90625,117.0703125,117.0703125,116.875
2017-11-17,116.9609375,116.9140625,117.0234375,116.8984375
2017-11-20,116.7734375,116.9765625,117.046875,116.765625
2017-11-21,116.6953125,116.7734375,116.8125,116.640625
2017-11-22,116.984375,116.703125,117.0,116.671875
2017-11-24,116.890625,116.984375,116.984375,116.859375
2017-11-27,116.9765625,116.8984375,117.0,116.8125
2017-11-28,116.953125,116.984375,117.0625,116.8984375
2017-11-29,116.7578125,116.953125,116.984375,116.6875
2017-11-30,116.6015625,116.7421875,116.7890625,116.515625
2017-12-01,116.7109375,116.59375,116.9296875,116.4453125
2017-12-04,116.5546875,116.4765625,116.5859375,116.4453125
2017-12-05,116.5390625,116.546875,116.578125,116.4140625
2017-12-06,116.6171875,116.5390625,116.7578125,116.5234375
2017-12-07,116.625,116.640625,116.71875,116.578125
2017-12-08,116.609375,116.5859375,116.71875,116.5234375
2017-12-11,116.53125,116.6015625,116.703125,116.53125
2017-12-12,116.46875,116.546875,116.5625,116.4140625
2017-12-13,116.7890625,116.5078125,116.7890625,116.3671875
2017-12-14,116.625,116.734375,116.734375,116.5703125
2017-12-15,116.546875,116.6015625,116.6328125,116.4609375
2017-12-18,116.515625,116.4609375,116.578125,116.453125
2017-12-19,116.296875,116.5,116.5,116.21875
2017-12-20,116.203125,116.3203125,116.3203125,116.1953125
2017-12-21,116.1875,116.21875,116.21875,116.171875
2017-12-22,116.140625,116.1640625,116.1875,116.1328125
2017-12-26,,,,
2017-12-27,,,,
2017-12-28,116.3046875,116.359375,116.359375,116.296875
2017-12-29,116.359375,116.390625,116.390625,116.359375
2018-01-02,115.984375,116.125,116.1484375,115.8984375
2018-01-03,115.984375,115.9921875,116.0859375,115.9375
2018-01-04,115.859375,115.96875,115.9765625,115.75
2018-01-05,115.765625,115.8671875,116.0078125,115.765625
2018-01-08,115.7890625,115.7734375,115.8515625,115.734375
2018-01-09,115.59375,115.7890625,115.828125,115.5859375
2018-01-10,115.609375,115.6015625,115.6640625,115.484375
2018-01-11,115.625,115.609375,115.6953125,115.5625
2018-01-12,115.5390625,115.6015625,115.6328125,115.3671875
2018-01-16,115.5078125,115.5234375,115.625,115.4296875
2018-01-17,115.2578125,115.5078125,115.546875,115.2578125
2018-01-18,115.2265625,115.2578125,115.296875,115.1875
2018-01-19,115.0703125,115.2265625,115.2734375,115.0625
2018-01-22,115.078125,115.1171875,115.171875,115.0
2018-01-23,115.2578125,115.0859375,115.265625,115.046875
2018-01-24,115.1484375,115.2578125,115.2890625,115.1015625
2018-01-25,115.1953125,115.15625,115.234375,114.96875
2018-01-26,114.9609375,115.1953125,115.203125,114.90625
2018-01-29,114.890625,114.953125,114.984375,114.6796875
2018-01-30,114.8203125,114.8828125,114.96875,114.7265625
2018-01-31,114.75,114.8359375,114.9453125,114.5859375
2018-02-01,114.4921875,114.7421875,114.7421875,114.484375
2018-02-02,114.4375,114.4921875,114.578125,114.2890625
2018-02-05,115.1796875,114.453125,115.234375,114.375
2018-02-06,114.6875,115.1875,115.6640625,114.65625
2018-02-07,114.609375,114.671875,114.8984375,114.484375
2018-02-08,114.7109375,114.6171875,114.7578125,114.3671875
2018-02-09,114.6875,114.671875,115.1171875,114.546875
2018-02-12,114.6015625,114.6875,114.6875,114.484375
2018-02-13,114.6640625,114.5859375,114.75,114.5859375
2018-02-14,114.234375,114.6484375,114.7734375,114.15625
2018-02-15,114.1640625,114.2421875,114.3046875,113.984375
2018-02-16,114.28125,114.1640625,114.375,114.140625
2018-02-20,114.21875,114.2890625,114.3203125,114.0078125
2018-02-21,114.0390625,114.21875,114.2890625,114.0078125
2018-02-22,114.2109375,114.0390625,114.25,114.015625
2018-02-23,114.3671875,114.21875,114.4453125,114.1484375
2018-02-26,114.40625,114.34375,114.5390625,114.3125
2018-02-27,114.171875,114.40625,114.4609375,114.0703125
2018-02-28,114.2578125,114.1796875,114.2578125,114.0390625
2018-03-01,114.546875,114.265625,114.6484375,114.1953125
2018-03-02,114.3515625,114.53125,114.671875,114.3125
2018-03-05,114.296875,114.3671875,114.6328125,114.25
2018-03-06,114.25,114.265625,114.3984375,114.1875
2018-03-07,114.28125,114.3125,114.53125,114.2578125
2018-03-08,114.3671875,114.296875,114.40625,114.25
2018-03-09,114.2890625,114.34375,114.375,114.1640625
2018-03-12,114.359375,114.25,114.359375,114.203125
2018-03-13,114.4296875,114.328125,114.515625,114.296875
2018-03-14,114.453125,114.4296875,114.546875,114.296875
2018-03-15,114.421875,114.4375,114.546875,114.3671875
2018-03-16,114.296875,114.46875,114.46875,114.296875
2018-03-19,114.265625,114.2421875,114.40625,114.21875
2018-03-20,114.125,114.234375,114.2421875,114.125
2018-03-21,114.171875,114.1484375,114.171875,113.9921875
2018-03-22,114.3828125,114.234375,114.453125,114.234375
2018-03-23,114.546875,114.53125,114.546875,114.4453125
2018-03-26,114.4921875,114.4921875,114.4921875,114.4921875
2018-03-27,114.5,114.5078125,114.5078125,114.5
2018-03-28,114.8203125,114.703125,114.9765625,114.703125
2018-03-29,114.7421875,114.703125,114.7421875,114.703125
2018-04-02,114.5625,114.375,114.6484375,114.3203125
2018-04-03,114.3515625,114.5546875,114.5703125,114.28125
2018-04-04,114.2265625,114.359375,114.4921875,114.203125
2018-04-05,114.140625,114.21875,114.234375,114.125
2018-04-06,114.390625,114.1484375,114.4375,114.1328125
2018-04-09,114.3359375,114.3828125,114.3984375,114.2109375
2018-04-10,114.203125,114.328125,114.3671875,114.15625
2018-04-11,114.2578125,114.1640625,114.421875,114.1640625
2018-04-12,113.96875,114.265625,114.3125,113.9453125
2018-04-13,113.984375,114.0,114.0859375,113.890625
2018-04-16,113.9375,113.96875,113.96875,113.8046875
2018-04-17,113.921875,113.9140625,113.9765625,113.84375
2018-04-18,113.71875,113.9140625,113.9453125,113.6953125
2018-04-19,113.609375,113.734375,113.765625,113.5390625
2018-04-20,113.40625,113.6171875,113.65625,113.40625
2018-04-23,113.3203125,113.4140625,113.421875,113.28125
2018-04-24,113.3046875,113.3203125,113.3984375,113.21875
2018-04-25,113.28125,113.3046875,113.3515625,113.1953125
2018-04-26,113.3828125,113.28125,113.4453125,113.265625
2018-04-27,113.4375,113.375,113.4765625,113.328125
2018-04-30,113.453125,113.4296875,113.515625,113.375
2018-05-01,113.3828125,113.4609375,113.4765625,113.34375
2018-05-02,113.4609375,113.3984375,113.46875,113.3046875
2018-05-03,113.53125,113.4609375,113.6328125,113.4375
2018-05-04,113.5,113.53125,113.7265625,113.4609375
2018-05-07,113.4921875,113.484375,113.5546875,113.4453125
2018-05-08,113.3671875,113.46875,113.515625,113.3359375
2018-05-09,113.25,113.375,113.390625,113.25
2018-05-10,113.3046875,113.25,113.5390625,113.2421875
2018-05-11,113.28125,113.3046875,113.3515625,113.25
2018-05-14,113.1875,113.28125,113.3359375,113.1796875
2018-05-15,112.9375,113.1875,113.21875,112.8671875
2018-05-16,112.859375,112.953125,113.0234375,112.828125
2018-05-17,112.875,112.8515625,112.9453125,112.78125
2018-05-18,113.1015625,112.8828125,113.109375,112.8359375
2018-05-21,113.0546875,113.015625,113.0859375,112.9609375
2018-05-22,113.0625,113.0390625,113.09375,112.96875
2018-05-23,113.375,113.0625,113.40625,113.046875
2018-05-24,113.4453125,113.390625,113.5859375,113.3203125
2018-05-25,113.7578125,113.453125,113.7578125,113.3828125
2018-05-29,114.5234375,113.6796875,114.6171875,113.5703125
2018-05-30,114.046875,114.5703125,114.6953125,113.96875
2018-05-31,113.9765625,114.0625,114.140625,113.890625
2018-06-01,113.7421875,114.046875,114.046875,113.640625
2018-06-04,113.5390625,113.7578125,113.7734375,113.53125
2018-06-05,113.6484375,113.5390625,113.7890625,113.5390625
2018-06-06,113.46875,113.6640625,113.671875,113.4375
2018-06-07,113.6640625,113.46875,113.8828125,113.3984375
2018-06-08,113.625,113.6640625,113.8203125,113.5703125
2018-06-11,113.5546875,113.5546875,113.5703125,113.5
2018-06-12,113.484375,113.5390625,113.5625,113.4140625
2018-06-13,113.3515625,113.453125,113.515625,113.1875
2018-06-14,113.4609375,113.3828125,113.5,113.3359375
2018-06-15,113.53125,113.4921875,113.65625,113.4765625
2018-06-18,113.5390625,113.53125,113.6171875,113.5234375
2018-06-19,113.703125,113.6953125,113.78125,113.6875
2018-06-20,113.5546875,113.6796875,113.6796875,113.5546875
2018-06-21,113.6875,113.484375,113.7421875,113.453125
2018-06-22,113.671875,113.6328125,113.71875,113.5859375
2018-06-25,113.7578125,113.828125,113.828125,113.7578125
2018-06-26,113.78125,113.7890625,113.8046875,113.78125
2018-06-27,114.03125,113.953125,114.03125,113.953125
2018-06-28,114.0078125,114.0,114.0078125,114.0
2018-06-29,113.921875,113.9375,113.96875,113.921875
2018-07-02,113.4765625,113.5625,113.75,113.46875
2018-07-03,113.6484375,113.46875,113.65625,113.40625
2018-07-05,113.609375,113.640625,113.671875,113.5
2018-07-06,113.65625,113.609375,113.8125,113.5390625
2018-07-09,113.5078125,113.65625,113.6640625,113.484375
2018-07-10,113.5234375,113.515625,113.5234375,113.3984375
2018-07-11,113.5,113.546875,113.6484375,113.4296875
2018-07-12,113.5390625,113.5,113.5546875,113.390625
2018-07-13,113.640625,113.546875,113.6484375,113.4765625
2018-07-16,113.5,113.640625,113.640625,113.4140625
2018-07-17,113.453125,113.515625,113.546875,113.4375
2018-07-18,113.4453125,113.453125,113.5390625,113.40625
2018-07-19,113.609375,113.453125,113.65625,113.3125
2018-07-20,113.46875,113.6015625,113.6328125,113.4453125
2018-07-23,113.21875,113.484375,113.546875,113.171875
2018-07-24,113.1953125,113.2265625,113.2890625,113.140625
2018-07-25,113.0859375,113.1953125,113.265625,113.078125
2018-07-26,113.0625,113.1015625,113.203125,113.0390625
2018-07-27,113.15625,113.0625,113.1640625,113.03125
2018-07-30,113.125,113.1484375,113.15625,113.0390625
2018-07-31,113.109375,113.125,113.265625,113.09375
2018-08-01,113.0,113.09375,113.203125,112.953125
2018-08-02,113.1015625,113.015625,113.1328125,112.984375
2018-08-03,113.296875,113.09375,113.3046875,113.0625
2018-08-06,113.3359375,113.3046875,113.3984375,113.234375
2018-08-07,113.15625,113.3359375,113.34375,113.140625
2018-08-08,113.203125,113.1640625,113.2421875,113.140625
2018-08-09,113.3203125,113.1953125,113.34375,113.1796875
2018-08-10,113.609375,113.3203125,113.7265625,113.3125
2018-08-13,113.5859375,113.6875,113.78125,113.5546875
2018-08-14,113.4921875,113.5703125,113.6171875,113.4765625
2018-08-15,113.6640625,113.5,113.8046875,113.484375
2018-08-16,113.6171875,113.65625,113.6953125,113.515625
2018-08-17,113.6328125,113.6171875,113.7265625,113.5703125
2018-08-20,113.8203125,113.6171875,113.8515625,113.59375
2018-08-21,113.7578125,113.8359375,113.8359375,113.6640625
2018-08-22,113.8046875,113.7734375,113.8671875,113.7265625
2018-08-23,113.6953125,113.796875,113.828125,113.6875
2018-08-24,113.75,113.6875,113.75,113.59375
2018-08-27,113.609375,113.734375,113.75,113.578125
2018-08-28,113.4609375,113.609375,113.6328125,113.4453125
2018-08-29,113.390625,113.46875,113.5390625,113.3671875
2018-08-30,113.546875,113.390625,113.5703125,113.375
2018-08-31,113.59375,113.546875,113.6640625,113.5390625
2018-09-04,113.453125,113.5859375,113.6484375,113.4375
2018-09-05,113.4609375,113.453125,113.5390625,113.4140625
2018-09-06,113.609375,113.484375,113.6171875,113.453125
2018-09-07,113.25,113.609375,113.609375,113.21875
2018-09-10,113.2421875,113.234375,113.2890625,113.2109375
2018-09-11,113.046875,113.2109375,113.2109375,113.015625
2018-09-12,113.0390625,113.046875,113.1171875,113.0390625
2018-09-13,113.0,113.046875,113.15625,112.9453125
2018-09-14,112.8671875,113.046875,113.046875,112.8671875
2018-09-17,112.9375,112.8984375,112.953125,112.8125
2018-09-18,112.71875,112.921875,112.9453125,112.71875
2018-09-19,112.703125,112.6953125,112.75,112.65625
2018-09-20,112.703125,112.7421875,112.7421875,112.59375
2018-09-21,112.6953125,112.625,112.6953125,112.625
2018-09-24,112.6796875,112.59375,112.6796875,112.59375
2018-09-25,112.6015625,112.5703125,112.6015625,112.5703125
2018-09-26,112.7890625,112.625,112.7890625,112.6171875
2018-09-27,112.734375,112.8125,112.8203125,112.734375
2018-09-28,112.8125,112.75,112.8125,112.75
2018-10-01,112.4296875,112.4296875,112.484375,112.3359375
2018-10-02,112.4765625,112.421875,112.59375,112.4140625
2018-10-03,112.0546875,112.4765625,112.5546875,112.046875
2018-10-04,112.0546875,112.078125,112.109375,111.890625
2018-10-05,111.953125,112.0546875,112.09375,111.859375
2018-10-08,112.0,111.953125,112.0625,111.828125
2018-10-09,112.0078125,111.984375,112.0625,111.9140625
2018-10-10,112.265625,112.0,112.28125,111.8828125
2018-10-11,112.2578125,112.2890625,112.3671875,112.1015625
2018-10-12,112.21875,112.2421875,112.375,112.1171875
2018-10-15,112.234375,112.2265625,112.328125,112.203125
2018-10-16,112.1875,112.2421875,112.2578125,112.1328125
2018-10-17,112.0390625,112.171875,112.2734375,112.015625
2018-10-18,112.1796875,112.0234375,112.28125,111.9609375
2018-10-19,112.0859375,112.1640625,112.21875,112.0390625
2018-10-22,112.078125,112.078125,112.15625,112.03125
2018-10-23,112.25,112.0703125,112.4765625,112.0703125
2018-10-24,112.578125,112.265625,112.6484375,112.234375
2018-10-25,112.5078125,112.5859375,112.640625,112.375
2018-10-26,112.75,112.515625,112.875,112.515625
2018-10-29,112.6796875,112.765625,112.8359375,112.5546875
2018-10-30,112.5234375,112.6875,112.7109375,112.5234375
2018-10-31,112.4296875,112.515625,112.53125,112.328125
2018-11-01,112.515625,112.421875,112.5234375,112.3515625
2018-11-02,112.171875,112.546875,112.546875,112.1171875
2018-11-05,112.1953125,112.171875,112.2734375,112.1640625
2018-11-06,112.0625,112.1875,112.25,112.0390625
2018-11-07,111.9453125,112.0546875,112.2265625,111.90625
2018-11-08,111.90625,111.921875,112.0390625,111.8671875
2018-11-09,112.15625,111.8984375,112.1640625,111.8984375
2018-11-12,112.3203125,112.15625,112.359375,112.1328125
2018-11-13,112.375,112.3203125,112.421875,112.2265625
2018-11-14,112.5,112.375,112.6953125,112.3046875
2018-11-15,112.6015625,112.5,112.765625,112.453125
2018-11-16,112.8828125,112.5859375,112.890625,112.5546875
2018-11-19,112.9140625,112.8984375,113.0,112.7578125
2018-11-20,112.828125,112.9140625,113.0,112.8203125
2018-11-21,112.8125,112.828125,112.8671875,112.6875
2018-11-23,112.8984375,112.8125,112.9609375,112.78125
2018-11-26,112.84375,112.8984375,112.921875,112.734375
2018-11-27,112.8046875,112.84375,112.90625,112.7578125
2018-11-28,112.9140625,112.8203125,112.984375,112.75
2018-11-29,112.96875,112.9296875,113.1640625,112.8828125
2018-11-30,113.1015625,112.96875,113.1171875,112.9453125
2018-12-03,113.0546875,112.9296875,113.078125,112.7890625
2018-12-04,113.171875,113.0703125,113.265625,113.0
2018-12-06,113.359375,113.15625,113.6875,113.1171875
2018-12-07,113.625,113.34375,113.6484375,113.2890625
2018-12-10,113.53125,113.7109375,113.7421875,113.53125
