DATE,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1
2017-03-30,124.296875,124.625,124.6875,124.265625
2017-03-31,124.625,124.328125,124.625,124.234375
2017-04-03,125.21875,124.59375,125.234375,124.5
2017-04-04,124.90625,125.203125,125.359375,124.890625
2017-04-05,125.1875,124.921875,125.296875,124.75
2017-04-06,125.125,125.203125,125.296875,124.9375
2017-04-07,124.734375,125.125,125.78125,124.71875
2017-04-10,124.890625,124.765625,125.046875,124.625
2017-04-11,125.484375,124.875,125.5625,124.875
2017-04-12,125.984375,125.484375,126.0,125.359375
2017-04-13,126.0,125.96875,126.25,125.75
2017-04-17,125.890625,126.234375,126.40625,125.8125
2017-04-18,126.546875,125.875,126.625,125.8125
2017-04-19,126.1875,126.578125,126.59375,126.09375
2017-04-20,126.015625,126.21875,126.34375,125.828125
2017-04-21,125.953125,126.015625,126.28125,125.90625
2017-04-24,125.796875,125.46875,125.859375,125.203125
2017-04-25,125.34375,125.8125,125.859375,125.265625
2017-04-26,125.59375,125.359375,125.625,125.21875
2017-04-27,125.640625,125.59375,125.78125,125.4375
2017-04-28,125.734375,125.65625,125.75,125.28125
2017-05-01,125.515625,125.71875,125.796875,125.328125
2017-05-02,125.796875,125.53125,125.8125,125.34375
2017-05-03,125.453125,125.78125,125.828125,125.40625
2017-05-04,125.171875,125.46875,125.484375,125.0625
2017-05-05,125.25,125.15625,125.34375,124.859375
2017-05-08,124.984375,125.09375,125.421875,124.9375
2017-05-09,124.875,124.953125,125.0625,124.75
2017-05-10,124.796875,124.890625,125.171875,124.78125
2017-05-11,125.046875,124.796875,125.046875,124.71875
2017-05-12,125.515625,125.015625,125.59375,124.984375
2017-05-15,125.390625,125.53125,125.640625,125.34375
2017-05-16,125.53125,125.4375,125.71875,125.28125
2017-05-17,126.359375,125.546875,126.453125,125.546875
2017-05-18,126.28125,126.4375,126.71875,126.15625
2017-05-19,126.25,126.28125,126.359375,126.046875
2017-05-22,126.078125,126.234375,126.265625,126.046875
2017-05-23,125.875,126.09375,126.34375,125.8125
2017-05-24,126.203125,125.875,126.21875,125.765625
2017-05-25,126.125,126.1875,126.25,126.046875
2017-05-26,126.1875,126.125,126.375,126.125
2017-05-30,126.46875,126.171875,126.5,126.046875
2017-05-31,126.46875,126.4375,126.5625,126.265625
2017-06-01,126.484375,126.46875,126.5,126.234375
2017-06-02,126.875,126.484375,127.03125,126.390625
2017-06-05,126.6875,126.859375,126.9375,126.65625
2017-06-06,127.015625,126.75,127.140625,126.734375
2017-06-07,126.78125,127.015625,127.03125,126.75
2017-06-08,126.71875,126.765625,126.796875,126.484375
2017-06-09,126.609375,126.84375,126.875,126.421875
2017-06-12,126.546875,126.5625,126.734375,126.46875
2017-06-13,126.578125,126.53125,126.625,126.453125
2017-06-14,127.15625,126.5625,127.546875,126.5625
2017-06-15,126.8125,127.234375,127.234375,126.8125
2017-06-16,127.0,126.828125,127.0625,126.71875
2017-06-19,126.640625,127.0,127.046875,126.59375
2017-06-20,126.875,126.65625,126.90625,126.5625
2017-06-21,126.859375,126.875,126.984375,126.6875
2017-06-22,126.671875,126.609375,126.8125,126.578125
2017-06-23,126.734375,126.6875,126.765625,126.5625
2017-06-26,126.765625,126.734375,126.90625,126.59375
2017-06-27,126.234375,126.75,126.84375,126.15625
2017-06-28,126.15625,126.25,126.328125,125.875
2017-06-29,125.8125,126.171875,126.234375,125.578125
2017-06-30,125.5,125.828125,125.890625,125.453125
2017-07-03,125.078125,125.515625,125.609375,125.03125
2017-07-05,125.296875,125.09375,125.5,124.984375
2017-07-06,125.03125,125.3125,125.34375,124.796875
2017-07-07,124.890625,125.015625,125.109375,124.796875
2017-07-10,125.03125,124.90625,125.140625,124.859375
2017-07-11,125.15625,125.03125,125.234375,124.875
2017-07-12,125.546875,125.171875,125.734375,125.140625
2017-07-13,125.40625,125.546875,125.671875,125.265625
2017-07-14,125.578125,125.40625,126.03125,125.328125
2017-07-17,125.6875,125.578125,125.828125,125.5625
2017-07-18,126.140625,125.6875,126.171875,125.671875
2017-07-19,126.0,126.109375,126.1875,125.953125
2017-07-20,126.09375,126.015625,126.265625,125.96875
2017-07-21,126.296875,126.078125,126.375,126.03125
2017-07-24,126.15625,126.28125,126.375,126.078125
2017-07-25,125.484375,126.140625,126.203125,125.484375
2017-07-26,125.9375,125.5,126.0625,125.484375
2017-07-27,125.75,125.953125,126.046875,125.65625
2017-07-28,125.921875,125.8125,125.984375,125.546875
2017-07-31,125.84375,125.921875,126.046875,125.828125
2017-08-01,126.203125,125.84375,126.25,125.671875
2017-08-02,126.046875,126.1875,126.265625,125.96875
2017-08-03,126.390625,126.046875,126.46875,126.03125
2017-08-04,126.109375,126.390625,126.4375,125.90625
2017-08-07,126.171875,126.09375,126.21875,125.9375
2017-08-08,126.125,126.171875,126.234375,125.90625
2017-08-09,126.25,126.15625,126.578125,126.15625
2017-08-10,126.671875,126.265625,126.671875,126.1875
2017-08-11,126.765625,126.671875,126.875,126.546875
2017-08-14,126.53125,126.75,126.796875,126.4375
2017-08-15,126.109375,126.546875,126.5625,126.015625
2017-08-16,126.53125,126.109375,126.578125,126.0
2017-08-17,126.796875,126.515625,126.84375,126.34375
2017-08-18,126.75,126.796875,127.046875,126.5625
2017-08-21,126.859375,126.71875,126.90625,126.59375
2017-08-22,126.5625,126.859375,126.875,126.53125
2017-08-23,126.9375,126.5625,126.953125,126.5
2017-08-24,126.671875,126.9375,126.953125,126.671875
2017-08-25,126.875,126.671875,126.953125,126.625
2017-08-28,126.984375,126.875,127.0,126.796875
2017-08-29,127.21875,127.03125,127.59375,127.03125
2017-08-30,127.140625,127.203125,127.234375,126.984375
2017-08-31,127.265625,127.140625,127.296875,126.984375
2017-09-01,126.875,127.265625,127.484375,126.875
2017-09-05,127.6875,127.171875,127.71875,127.015625
2017-09-06,127.375,127.71875,127.8125,127.328125
2017-09-07,127.890625,127.390625,127.953125,127.390625
2017-09-08,127.78125,127.859375,128.109375,127.640625
2017-09-11,127.171875,127.515625,127.546875,127.140625
2017-09-12,126.921875,127.25,127.25,126.828125
2017-09-13,126.765625,126.953125,127.03125,126.671875
2017-09-14,126.703125,126.796875,126.8125,126.46875
2017-09-15,126.5625,126.8125,126.828125,126.515625
2017-09-18,126.359375,126.53125,126.5625,126.359375
2017-09-19,126.25,126.453125,126.5,126.25
2017-09-20,126.34375,126.3125,126.4375,126.296875
2017-09-21,125.59375,125.6875,125.90625,125.5625
2017-09-22,125.828125,125.59375,125.9375,125.578125
2017-09-25,126.046875,125.75,126.140625,125.71875
2017-09-26,125.921875,126.03125,126.125,125.828125
2017-09-27,125.421875,125.9375,125.953125,125.3125
2017-09-28,125.53125,125.421875,125.5625,125.0625
2017-09-29,125.234375,125.53125,125.625,125.203125
2017-10-02,125.21875,125.234375,125.390625,124.9375
2017-10-03,125.390625,125.21875,125.40625,125.046875
2017-10-04,125.390625,125.390625,125.609375,125.1875
2017-10-05,125.171875,125.375,125.4375,125.09375
2017-10-06,125.09375,125.171875,125.21875,124.703125
2017-10-09,125.140625,125.046875,125.171875,124.984375
2017-10-10,125.109375,125.140625,125.4375,125.015625
2017-10-11,125.1875,125.125,125.359375,125.0625
2017-10-12,125.40625,125.1875,125.4375,125.15625
2017-10-13,125.75,125.40625,125.796875,125.3125
2017-10-16,125.421875,125.71875,125.734375,125.359375
2017-10-17,125.421875,125.453125,125.515625,125.21875
2017-10-18,125.09375,125.421875,125.4375,125.046875
2017-10-19,125.34375,125.078125,125.5,125.078125
2017-10-20,124.8125,125.34375,125.421875,124.78125
2017-10-23,124.96875,124.78125,125.0,124.71875
2017-10-24,124.609375,124.96875,125.015625,124.5625
2017-10-25,124.546875,124.640625,124.6875,124.1875
2017-10-26,124.296875,124.546875,124.734375,124.28125
2017-10-27,124.734375,124.296875,124.75,124.203125
2017-10-30,125.015625,124.734375,125.046875,124.71875
2017-10-31,124.890625,125.0,125.109375,124.875
2017-11-01,124.9375,124.875,125.140625,124.71875
2017-11-02,125.140625,124.96875,125.265625,124.890625
2017-11-03,125.25,125.15625,125.40625,125.015625
2017-11-06,125.375,125.234375,125.421875,125.109375
2017-11-07,125.34375,125.390625,125.46875,125.1875
2017-11-08,125.15625,125.375,125.46875,125.15625
2017-11-09,125.109375,125.171875,125.328125,125.046875
2017-11-10,124.703125,125.125,125.15625,124.65625
2017-11-13,124.59375,124.671875,124.90625,124.546875
2017-11-14,124.78125,124.609375,124.828125,124.5
2017-11-15,125.109375,124.796875,125.21875,124.765625
2017-11-16,124.78125,125.125,125.125,124.765625
2017-11-17,124.96875,124.796875,125.078125,124.765625
2017-11-20,124.6875,124.96875,125.140625,124.6875
2017-11-21,124.71875,124.703125,124.921875,124.59375
2017-11-22,125.125,124.734375,125.140625,124.609375
2017-11-24,124.9375,125.09375,125.140625,124.890625
2017-11-27,125.09375,124.984375,125.140625,124.84375
2017-11-28,125.03125,125.078125,125.234375,124.9375
2017-11-29,124.609375,125.046875,125.109375,124.515625
2017-11-30,124.375,124.59375,124.65625,124.1875
2017-12-01,124.6875,124.34375,125.09375,124.1875
2017-12-04,124.546875,124.203125,124.578125,124.203125
2017-12-05,124.59375,124.53125,124.640625,124.359375
2017-12-06,124.734375,124.609375,124.953125,124.5625
2017-12-07,124.59375,124.671875,124.859375,124.515625
2017-12-08,124.5625,124.5625,124.703125,124.40625
2017-12-11,124.484375,124.484375,124.734375,124.484375
2017-12-12,124.375,124.484375,124.5625,124.265625
2017-12-13,124.828125,124.328125,124.875,124.15625
2017-12-14,124.71875,124.828125,124.84375,124.5
2017-12-15,124.6875,124.734375,124.8125,124.484375
2017-12-18,124.4375,124.546875,124.625,124.4375
2017-12-19,123.875,124.421875,124.453125,123.859375
2017-12-20,123.453125,123.71875,123.828125,123.421875
2017-12-21,123.5,123.453125,123.625,123.390625
2017-12-22,123.515625,123.46875,123.546875,123.4375
2017-12-26,123.5625,123.484375,123.671875,123.421875
2017-12-27,124.0,123.5625,124.015625,123.53125
2017-12-28,123.828125,123.953125,123.96875,123.765625
2017-12-29,124.015625,123.828125,124.078125,123.8125
2018-01-02,123.6875,123.984375,124.0,123.53125
2018-01-03,123.796875,123.6875,123.890625,123.640625
2018-01-04,123.65625,123.765625,123.78125,123.421875
2018-01-05,123.484375,123.671875,123.875,123.46875
2018-01-08,123.484375,123.484375,123.625,123.40625
2018-01-09,123.0,123.46875,123.5,122.984375
2018-01-10,122.96875,122.984375,123.09375,122.703125
2018-01-11,123.015625,122.96875,123.15625,122.859375
2018-01-12,122.953125,122.984375,123.0625,122.625
2018-01-16,123.0,122.921875,123.15625,122.84375
2018-01-17,122.546875,122.984375,123.0625,122.546875
2018-01-18,122.359375,122.546875,122.59375,122.34375
2018-01-19,122.125,122.375,122.5,122.109375
2018-01-22,122.1875,122.28125,122.359375,122.046875
2018-01-23,122.5,122.171875,122.515625,122.125
2018-01-24,122.25,122.484375,122.546875,122.140625
2018-01-25,122.453125,122.25,122.46875,121.96875
2018-01-26,122.0625,122.4375,122.453125,121.984375
2018-01-29,121.84375,122.046875,122.125,121.5625
2018-01-30,121.640625,121.8125,121.953125,121.53125
2018-01-31,121.6875,121.65625,121.859375,121.328125
2018-02-01,121.09375,121.671875,121.671875,121.078125
2018-02-02,120.8125,121.09375,121.203125,120.65625
2018-02-05,121.96875,120.8125,122.0625,120.5625
2018-02-06,121.21875,121.953125,122.59375,121.171875
2018-02-07,121.0625,121.203125,121.609375,120.859375
2018-02-08,121.109375,121.078125,121.25,120.53125
2018-02-09,120.96875,121.03125,121.578125,120.796875
2018-02-12,120.84375,120.9375,121.046875,120.625
2018-02-13,121.046875,120.84375,121.140625,120.84375
2018-02-14,120.390625,121.03125,121.234375,120.265625
2018-02-15,120.328125,120.40625,120.5625,120.03125
2018-02-16,120.5625,120.3125,120.78125,120.296875
2018-02-20,120.5,120.5625,120.65625,120.15625
2018-02-21,120.125,120.484375,120.609375,120.0625
2018-02-22,120.359375,120.140625,120.484375,120.09375
2018-02-23,120.75,120.375,120.828125,120.25
2018-02-26,120.765625,120.734375,121.015625,120.65625
2018-02-27,120.453125,120.765625,120.890625,120.25
2018-02-28,120.6875,120.453125,120.703125,120.296875
2018-03-01,121.15625,120.6875,121.296875,120.625
2018-03-02,120.734375,121.171875,121.296875,120.6875
2018-03-05,120.65625,120.78125,121.21875,120.53125
2018-03-06,120.625,120.65625,120.84375,120.453125
2018-03-07,120.625,120.71875,121.0625,120.609375
2018-03-08,120.84375,120.640625,120.921875,120.59375
2018-03-09,120.640625,120.8125,120.84375,120.46875
2018-03-12,120.828125,120.609375,120.875,120.546875
2018-03-13,120.96875,120.828125,121.140625,120.703125
2018-03-14,121.125,120.984375,121.28125,120.84375
2018-03-15,121.140625,121.09375,121.28125,121.0
2018-03-16,120.96875,121.078125,121.1875,120.90625
2018-03-19,120.921875,120.96875,121.109375,120.71875
2018-03-20,120.75,120.890625,120.890625,120.65625
2018-03-21,120.140625,119.96875,120.25,119.6875
2018-03-22,120.5625,120.109375,120.78125,120.09375
2018-03-23,120.671875,120.546875,120.875,120.421875
2018-03-26,120.390625,120.640625,120.734375,120.34375
2018-03-27,120.984375,120.375,121.046875,120.34375
2018-03-28,120.859375,121.0,121.28125,120.78125
2018-03-29,121.03125,120.8125,121.1875,120.796875
2018-04-02,121.234375,121.03125,121.375,120.921875
2018-04-03,120.890625,121.25,121.265625,120.796875
2018-04-04,120.703125,120.90625,121.15625,120.671875
2018-04-05,120.5625,120.703125,120.734375,120.515625
2018-04-06,121.015625,120.5625,121.0625,120.546875
2018-04-09,120.9375,120.984375,121.015625,120.71875
2018-04-10,120.765625,120.921875,121.0,120.6875
2018-04-11,120.890625,120.71875,121.109375,120.671875
2018-04-12,120.453125,120.90625,120.96875,120.40625
2018-04-13,120.5,120.46875,120.625,120.34375
2018-04-16,120.46875,120.46875,120.484375,120.21875
2018-04-17,120.453125,120.4375,120.5625,120.3125
2018-04-18,120.125,120.453125,120.515625,120.078125
2018-04-19,119.859375,120.140625,120.203125,119.71875
2018-04-20,119.46875,119.84375,119.921875,119.46875
2018-04-23,119.3125,119.484375,119.5,119.203125
2018-04-24,119.1875,119.3125,119.453125,119.125
2018-04-25,119.03125,119.1875,119.28125,118.96875
2018-04-26,119.359375,119.046875,119.390625,119.015625
2018-04-27,119.5,119.328125,119.546875,119.28125
2018-04-30,119.515625,119.484375,119.65625,119.375
2018-05-01,119.4375,119.546875,119.578125,119.359375
2018-05-02,119.5,119.453125,119.5625,119.25
2018-05-03,119.6875,119.515625,119.828125,119.4375
2018-05-04,119.65625,119.6875,119.984375,119.5625
2018-05-07,119.671875,119.625,119.765625,119.578125
2018-05-08,119.4375,119.640625,119.71875,119.375
2018-05-09,119.21875,119.453125,119.46875,119.1875
2018-05-10,119.40625,119.21875,119.671875,119.203125
2018-05-11,119.375,119.421875,119.53125,119.3125
2018-05-14,119.15625,119.375,119.484375,119.140625
2018-05-15,118.65625,119.15625,119.21875,118.515625
2018-05-16,118.5,118.671875,118.796875,118.4375
2018-05-17,118.46875,118.5,118.59375,118.328125
2018-05-18,118.890625,118.46875,118.90625,118.375
2018-05-21,118.890625,118.71875,118.9375,118.65625
2018-05-22,118.890625,118.875,118.953125,118.71875
2018-05-23,119.40625,118.875,119.453125,118.84375
2018-05-24,119.484375,119.40625,119.703125,119.28125
2018-05-25,120.0,119.484375,120.015625,119.390625
2018-05-29,121.140625,119.828125,121.296875,119.671875
2018-05-30,120.5,121.234375,121.390625,120.265625
2018-05-31,120.5,120.53125,120.765625,120.265625
2018-06-01,120.0625,120.546875,120.546875,119.90625
2018-06-04,119.796875,120.125,120.15625,119.75
2018-06-05,119.953125,119.78125,120.171875,119.78125
2018-06-06,119.625,119.953125,119.96875,119.578125
2018-06-07,119.953125,119.625,120.296875,119.484375
2018-06-08,119.828125,119.9375,120.265625,119.796875
2018-06-11,119.796875,119.859375,119.890625,119.671875
2018-06-12,119.6875,119.765625,119.828125,119.5625
2018-06-13,119.546875,119.703125,119.765625,119.25
2018-06-14,119.796875,119.578125,119.828125,119.546875
2018-06-15,119.875,119.875,120.140625,119.84375
2018-06-18,119.953125,119.9375,120.0625,119.875
2018-06-19,120.140625,119.953125,120.484375,119.953125
2018-06-20,120.015625,120.125,120.15625,120.015625
2018-06-21,119.84375,119.5,119.921875,119.421875
2018-06-22,119.875,119.84375,119.90625,119.640625
2018-06-25,119.953125,119.859375,120.140625,119.859375
2018-06-26,120.0,119.953125,120.109375,119.828125
2018-06-27,120.390625,119.984375,120.40625,119.9375
2018-06-28,120.28125,120.375,120.453125,120.15625
2018-06-29,120.125,120.265625,120.296875,120.0625
2018-07-02,120.046875,120.125,120.4375,120.03125
2018-07-03,120.359375,120.03125,120.375,119.9375
2018-07-05,120.34375,120.34375,120.421875,120.09375
2018-07-06,120.375,120.34375,120.625,120.203125
2018-07-09,120.140625,120.375,120.390625,120.09375
2018-07-10,120.1875,120.125,120.203125,120.0
2018-07-11,120.171875,120.234375,120.40625,120.078125
2018-07-12,120.21875,120.171875,120.25,120.015625
2018-07-13,120.390625,120.21875,120.390625,120.125
2018-07-16,120.15625,120.390625,120.390625,120.0
2018-07-17,120.125,120.1875,120.25,120.03125
2018-07-18,120.078125,120.109375,120.25,120.0
2018-07-19,120.328125,120.078125,120.421875,119.859375
2018-07-20,120.0,120.328125,120.375,119.953125
2018-07-23,119.546875,120.015625,120.109375,119.453125
2018-07-24,119.5625,119.5625,119.640625,119.390625
2018-07-25,119.34375,119.546875,119.703125,119.328125
2018-07-26,119.3125,119.375,119.5625,119.28125
2018-07-27,119.5,119.328125,119.515625,119.25
2018-07-30,119.375,119.484375,119.484375,119.25
2018-07-31,119.421875,119.375,119.65625,119.34375
2018-08-01,119.140625,119.40625,119.5625,119.078125
2018-08-02,119.3125,119.171875,119.375,119.109375
2018-08-03,119.609375,119.296875,119.640625,119.234375
2018-08-06,119.703125,119.609375,119.84375,119.53125
2018-08-07,119.453125,119.703125,119.75,119.40625
2018-08-08,119.546875,119.46875,119.59375,119.390625
2018-08-09,119.765625,119.53125,119.796875,119.5
2018-08-10,120.234375,119.75,120.40625,119.734375
2018-08-13,120.1875,120.3125,120.484375,120.125
2018-08-14,120.0625,120.15625,120.25,120.03125
2018-08-15,120.34375,120.0625,120.5625,120.046875
2018-08-16,120.3125,120.328125,120.40625,120.109375
2018-08-17,120.328125,120.3125,120.5,120.21875
2018-08-20,120.671875,120.328125,120.6875,120.28125
2018-08-21,120.5625,120.671875,120.6875,120.390625
2018-08-22,120.625,120.578125,120.75,120.515625
2018-08-23,120.515625,120.609375,120.703125,120.5
2018-08-24,120.625,120.515625,120.625,120.359375
2018-08-27,120.34375,120.609375,120.65625,120.3125
2018-08-28,120.125,120.359375,120.40625,120.0625
2018-08-29,120.0625,120.125,120.25,119.96875
2018-08-30,120.296875,120.078125,120.328125,120.046875
2018-08-31,120.34375,120.3125,120.5,120.28125
2018-09-04,120.078125,120.328125,120.421875,120.046875
2018-09-05,120.078125,120.109375,120.21875,119.984375
2018-09-06,120.3125,120.125,120.34375,120.046875
2018-09-07,119.78125,120.328125,120.34375,119.75
2018-09-10,119.8125,119.765625,119.890625,119.734375
2018-09-11,119.484375,119.8125,119.828125,119.453125
2018-09-12,119.5625,119.515625,119.671875,119.515625
2018-09-13,119.53125,119.5625,119.75,119.453125
2018-09-14,119.3125,119.578125,119.59375,119.3125
2018-09-17,119.40625,119.34375,119.40625,119.1875
2018-09-18,118.953125,119.484375,119.5,118.953125
2018-09-19,118.859375,118.953125,119.0,118.765625
2018-09-20,118.6875,118.703125,118.734375,118.4375
2018-09-21,118.6875,118.65625,118.734375,118.53125
2018-09-24,118.515625,118.703125,118.71875,118.46875
2018-09-25,118.46875,118.515625,118.5625,118.34375
2018-09-26,118.8125,118.4375,118.859375,118.4375
2018-09-27,118.78125,118.828125,118.984375,118.640625
2018-09-28,118.734375,118.765625,119.0,118.734375
2018-10-01,118.640625,118.71875,118.765625,118.515625
2018-10-02,118.765625,118.625,118.921875,118.609375
2018-10-03,117.9375,118.75,118.890625,117.921875
2018-10-04,117.921875,117.984375,118.03125,117.609375
2018-10-05,117.625,117.890625,117.96875,117.515625
2018-10-08,117.640625,117.625,117.8125,117.421875
2018-10-09,117.8125,117.640625,117.859375,117.46875
2018-10-10,118.1875,117.796875,118.203125,117.546875
2018-10-11,118.25,118.203125,118.453125,117.953125
2018-10-12,118.15625,118.234375,118.4375,118.0
2018-10-15,118.203125,118.171875,118.328125,118.140625
2018-10-16,118.140625,118.21875,118.25,118.046875
2018-10-17,117.859375,118.125,118.296875,117.84375
2018-10-18,118.09375,117.859375,118.28125,117.78125
2018-10-19,117.984375,118.078125,118.1875,117.890625
2018-10-22,117.96875,117.96875,118.125,117.875
2018-10-23,118.234375,117.96875,118.65625,117.96875
2018-10-24,118.765625,118.25,118.859375,118.21875
2018-10-25,118.671875,118.765625,118.84375,118.4375
2018-10-26,119.015625,118.6875,119.1875,118.671875
2018-10-29,118.921875,119.015625,119.171875,118.703125
2018-10-30,118.671875,118.953125,118.984375,118.65625
2018-10-31,118.53125,118.65625,118.671875,118.359375
2018-11-01,118.65625,118.515625,118.65625,118.34375
2018-11-02,118.046875,118.671875,118.703125,117.984375
2018-11-05,118.125,118.046875,118.25,118.03125
2018-11-06,117.921875,118.125,118.234375,117.890625
2018-11-07,117.796875,117.90625,118.265625,117.71875
2018-11-08,117.75,117.796875,118.0,117.703125
2018-11-09,118.15625,117.75,118.203125,117.734375
2018-11-12,118.4375,118.171875,118.46875,118.109375
2018-11-13,118.53125,118.421875,118.578125,118.234375
2018-11-14,118.6875,118.5,118.984375,118.375
2018-11-15,118.828125,118.6875,119.09375,118.609375
2018-11-16,119.25,118.8125,119.25,118.765625
2018-11-19,119.25,119.25,119.375,119.015625
2018-11-20,119.1875,119.234375,119.4375,119.1875
2018-11-21,119.203125,119.203125,119.265625,119.015625
2018-11-23,119.328125,119.203125,119.453125,119.125
2018-11-26,119.265625,119.328125,119.359375,119.0625
2018-11-27,119.203125,119.25,119.328125,119.109375
2018-11-28,119.296875,119.234375,119.40625,119.078125
2018-11-29,119.453125,119.3125,119.734375,119.234375
2018-11-30,119.734375,119.46875,119.765625,119.453125
2018-12-03,119.8125,119.375,119.859375,119.265625
2018-12-04,120.171875,119.859375,120.328125,119.78125
2018-12-06,120.34375,120.109375,120.890625,120.078125
2018-12-07,120.796875,120.359375,120.796875,120.25
2018-12-10,120.671875,120.828125,120.9375,120.609375
2018-12-11,120.453125,120.65625,120.78125,120.375
2018-12-12,120.21875,120.484375,120.5,120.1875
2018-12-13,120.25,120.25,120.390625,120.234375
2018-12-14,120.4375,120.296875,120.640625,120.28125
2018-12-17,120.703125,120.4375,120.765625,120.40625
2018-12-18,121.0,120.703125,121.046875,120.703125
2018-12-19,120.890625,121.046875,121.1875,120.890625
2018-12-20,120.953125,121.265625,121.328125,120.890625
2018-12-21,121.03125,120.9375,121.140625,120.890625
2018-12-24,121.53125,121.078125,121.5625,121.0
2018-12-26,120.9375,121.53125,121.640625,120.875
2018-12-27,121.359375,120.96875,121.59375,120.953125
2018-12-28,121.734375,121.390625,121.8125,121.28125
2018-12-31,121.890625,121.671875,122.125,121.5625
2019-01-02,122.5,121.8125,122.515625,121.8125
2019-01-03,123.15625,122.59375,123.25,122.21875
2019-01-04,122.1875,123.15625,123.234375,122.125
2019-01-07,121.9375,122.1875,122.46875,121.90625
2019-01-08,121.640625,121.953125,122.046875,121.609375
2019-01-09,121.796875,121.65625,121.859375,121.5
2019-01-10,121.609375,121.796875,122.109375,121.578125
2019-01-11,121.921875,121.625,122.109375,121.609375
2019-01-14,121.9375,121.921875,122.28125,121.875
2019-01-15,121.84375,121.9375,122.1875,121.78125
2019-01-16,121.75,121.84375,121.9375,121.609375
2019-01-17,121.5,121.765625,121.96875,121.390625
2019-01-18,121.140625,121.5,121.546875,121.0625
2019-01-22,121.484375,121.171875,121.625,121.15625
2019-01-23,121.484375,121.484375,121.546875,121.21875
2019-01-24,121.703125,121.484375,121.84375,121.40625
2019-01-25,121.3125,121.703125,121.78125,121.3125
2019-01-28,121.46875,121.34375,121.609375,121.265625
2019-01-29,121.765625,121.46875,121.8125,121.453125
2019-01-30,122.125,121.75,122.140625,121.5
2019-01-31,122.453125,122.109375,122.59375,122.0625
2019-02-01,121.984375,122.453125,122.53125,121.875
2019-02-04,121.703125,121.984375,122.0,121.625
2019-02-05,121.875,121.71875,121.96875,121.59375
